"Data Scientist (h/f)
Company Name
BK CONSULTING
Company Location
Nanterre, FR
Posted Date
Posted 1 day ago
Number of views
25 views",Data Scientist (h/f),BK CONSULTING,"Nanterre, FR","Contrat :CDI
Temps de travail :Temps plein
Expérience :De 2 à 5 ans
Niveau d’études :Master, DESS, DEA, Bac+5

Votre Mission Chez BK Consulting

Au sein d’une banque de financement, il s’agit de travailler sur l’analyse prédictive de la fraude et la lutte anti-blanchiment. Notre client utilsie l’outil Actimize, progiciel qui permet d’analyser les flux de paiements suspects.

Prestations Demandées

Contribuer à mettre en place les Clusters pour le projet de lutte anti-blanchiment, basé sur ces Clusters aider à définir la méthologie pour calculer les seuils associés
Mettre en place une solution basée sur du machine learning pour améliorer les résultats produits par Actimize
Fine tuner les process de generation des alertes de Actimize
Analyses statistiques sur les résultats produits par Actiize

Profil De Candidat Recherché

Technologies et des methodologies autour du Machine Learning / IA ++++
Python, SQL et familiarisé avec les solutions autour du Big Data ++++
Environnement anglophone ++++
Seniority Level
Entry level
Industry
Information Technology & Services
Employment Type
Full-time
Job Functions
Engineering Information Technology"
"Data Scientist H/F
Company Name
BETC Digital
Company Location
Région de Paris, France
Posted Date
Posted 3 days ago
Number of views
614 views",Data Scientist H/F,BETC Digital,"Région de Paris, France","MISSIONS:

L’équipe Data science de BETC Digital a pour mission l’infusion d’une démarche data driven dans la stratégie marketing proposée à nos clients : insight, activation omnicanal et mesure de la performance.

Vous serez intégré-e à cette équipe et encadré-e par le manager data science. Les principales missions qui vous seront confiées seront les suivantes :
Exploration et traitement des données (contacts, campagnes, transactionnelles, web, déclaratives, études) afin d’en extraire des enseignements clefs.
Entraînement et application de modèles de machine learning (clustering, modèles prédictifs ou prévisionnels, et algorithmes de recommandation) permettant de résoudre des problématiques métiers.
Collaboration avec les équipes techniques dans la mise en production d’algorithme et développement de produits data science (en mode saas) pour nos clients
Rédaction de rapports d’analyse et de recommandation en lien avec les équipes Marketing et Digital en interne.
Création de tableaux de bord contenant des data visualisations interactives

LE PROFIL

De formation Bac+5 (Ecole d’ingénieur ou Université) avec une spécialité en data science ou statistiques avec 2 ans d’expérience minimum.

Vous souhaitez travailler sur des projets innovants, rejoindre une équipe sympathique et motivée de data scientists, et de profils de consultants d’audience activation avec lesquels vous travaillerez souvent en binôme.

Vous répondez également aux critères suivants :
Vous savez coder en Python (pandas, numpy, scipy…) et sur SQL
Vous avez déjà eu une expérience en big data ou en ML sur le stack Google Cloud Platfom (ce critère serait un plus)
Vous maîtrisez les principales méthodes statistiques, techniques de machine learning (réduction de dimension, classification, méthode supervisée) et les librairies nécessaires à les appliquer (Scikit-learn ou Tensorflow)
Vous avez une appétence pour le marketing et le digital
Vous aimez travailler dans un environnement agile et au fait des dernières tendances technologiques


NOTRE ENGAGEMENT 
 
Nous nous engageons à accompagner votre progression en termes d’expertise purement data science ainsi que dans la compréhension des stratégies marketing data driven, par de la formation interne, une collaboration continue avec d’autres profils et le contact avec nos clients sur de nombreux secteurs.

Le tout dans un lieu inspirant (les Magasins Généraux) et une attention particulière apportée aux relations humaines.
Seniority Level
Associate
Industry
Marketing & Advertising
Employment Type
Full-time
Job Functions
Consulting Project Management Analyst"
"Data Scientist
Company Name
Tinyclues
Company Location
Paris, FR
Posted Date
Posted 4 months ago
Number of views
570 views",Data Scientist,Tinyclues,"Paris, FR","Let us be honest this job title doesn’t make any sense. Yes, it's about data. But, no, it's not truly a science. It's more complicated than that. Driven by a mathematical and software vision of how large E-commerce datasets ought to be processed, Tinyclues has built a powerful data-processing framework, allowing us to
painlessly and securely manipulate large and complex relational datasets
design, benchmark and tune machine-learning algorithms
assemble complex machine-learning strategies, in a few lines of expressive code
package all this into production-ready push-button predictive solutions for our clients

Your exact mission will depend on your skills and background. Typical roles for Data Scientist at Tinyclues include
design and implement new machine-learning algorithms and strategies
feature engineering
benchmark predictive quality and assess business impact
in collaboration with our software team, build new predictive apps and services
address client-specific and business-specific challenges


Requirements
a formal training in machine learning
the desire to build things that are beautiful, robust, and scale
enough curiosity to try things that aren’t taught at school, but enough pragmatism to not waste time on futile stuff
the ability to code your ideas and the ambition to learn the highest methodological standards
a genuine interest for real-world business problems
Seniority Level
Entry level
Industry
Marketing & Advertising Computer Software Internet
Employment Type
Full-time
Job Functions
Engineering Information Technology"
"Data Scientist
Company Name
MWM
Company Location
Boulogne-Billancourt, Île-de-France, France
Posted Date
Posted 1 day ago
Number of views
169 views",Data Scientist,MWM,"Boulogne-Billancourt, Île-de-France, France","La data occupe une place centrale dans l’activité de MWM. Intégré(e) au sein de l’équipe Business Intelligence, vous aurez la responsabilité de construire des algorithmes permettant d’améliorer les performances de nos applications et d’aider l’ensemble des équipes à prendre les meilleures décisions.

Vos principales missions seront de :

Mettre en place des modèles de machine learning pour adapter l’expérience dans nos applications en fonction du profil des utilisateurs (moteurs de recommandations, prédiction du churn…)
Réaliser des analyses statistiques approfondies sur une très grande volumétrie de données pour extraire des insights actionnables
Participer à la construction de la stratégie Data (machine learning, modèles prévisionnels) sur des problématiques business-oriented


Profil recherché

Diplômé(e) d’une grande école d’ingénieurs ou de l’université (Bac +5) avec une spécialisation en statistiques, datamining ou data science, vous possédez au moins cinq ans d’expérience sur un poste similaire.
Vous maitrisez la conception, l’optimisation et la mise en production des algorithmes de Machine Learning.
Vous avez de très bonnes compétences dans les langages de développement tels que Python ou R et dans les modèles de base de données (SQL).
Vous êtes doté(e) d’un fort esprit analytique et d’une excellente compréhension des enjeux et des leviers du marketing digital.
Vous avez l’esprit d’équipe : vous souhaitez rejoindre une petite équipe et collaborer avec les autres pôles de la société (Product Management, Cloud & Big Data, …) pour construire ensemble les produits MWM.
Vous êtes proactif(ve), vous n’hésitez pas à proposer des axes d’amélioration sur les processus existants.
Vous possédez une appétence pour l’encadrement de profils plus juniors.
Industry
Computer Software
Employment Type
Full-time
Job Functions
Engineering Information Technology"
"Data Scientist
Company Name
Bolden
Company Location
Paris, FR
Posted Date
Posted 3 weeks ago
Number of views
5 views",Data Scientist,Bolden,"Paris, FR","La société

Boldenestun leader français du crédit alternatif aux PME.

Our Fintech has been a pioneer in France by financing more than 110 growing companies, thanks to a community of individual and institutional lenders, as well as a multidisciplinary team with more than 100 years of experience in finance and asset management.

Reaching Bolden means choosing to progress in a demanding and dynamic environment, with its daily supply of new products. We are looking for exceptional talents, both pragmatic and team players, who have the ambition to make our history.

Le poste

Given Bolden's Very Strong Growth, With a View To Pre-employment, This Internship Will Require The Ability To Focus On Many Topics

In a context of strong growth, attached to the Chief Data Officer, we are looking for a Data Scientist intern, dedicated to machine learning and data exploitation.
Credit risk
Multi-channel digital marketing acquisition and strategy
Optimization of Bolden processes at all levels

Your mission

We will ask you to have the flexibility of the startup spirit that we also have: the exact subject of the internship will therefore be defined at the end of the interviews. The topics that can be covered during this internship are:
Design Machine Learning
Provide business with analysis and Business Intelligence tools
Produce decision support analyses
Understand the needs of business entities, work proactively by responding to requests but also be a driving force


Your profile
Student from a major engineering school or equivalent master's degree, preferably in the last year
A Big Data / Data Science training will be preferred but is not a prerequisite
You know Machine Learning (ex: random forest, gradient boosting, clustering...)
You know Data Science tools(R, Python...)
Be passionate about the world of Data: having followed MOOC, Kaggle competitions...
To have team spirit and participate 100% in the activity
To have the start-up spirit !

Conditions
Start : as soon as possible
Contract : 4 - 6 month internship with hiring possibility
Remuneration : according to profile (+50% of reimbursed transport costs and FoodChéri meal subsidy)
Address: Paris (George V), private mansion with rooftop and gym


If you find yourself in this profile and want to contribute to the Bolden adventure, join us !

Please send your application by email to: click apply.
Postuler
Seniority Level
Entry level
Industry
Information Technology & Services Banking Financial Services
Employment Type
Full-time
Job Functions
Engineering Information Technology"
"Data Scientist
Company Name
Artefact
Company Location
Paris, FR
New
Posted Date
Posted 14 hours ago
Number of views
74 views",Data Scientist,Artefact,"Paris, FR","Who We Are

Artefact is a new generation of a data service provider, specialising in data consulting and data-driven digital marketing, dedicated to transforming data into business impact across the entire value chain of organisations. We are proud to say we’re enjoying skyrocketing growth.

Our broad range of data-driven solutions in data consulting and digital marketing are designed to meet our clients’ specific needs, always conceived with a business-centric approach and delivered with tangible results. Our data-driven services are built upon the deep AI expertise we’ve acquired with our 1000+ client base around the globe.

We have 1000 employees across 20 offices who are focused on accelerating digital transformation. Thanks to a unique mix of company assets: State of the art data technologies, lean AI agile methodologies for fast delivery, and cohesive teams of the finest business consultants, data analysts, data scientists, data engineers, and digital experts, all dedicated to bringing extra value to every client.

Your Role

You will support the data and analytics team with the enhancement of reporting and by providing insights across multiple clients and verticals. You will research and prepare data analysis, prepare campaign insights and work with clients and internal teams to ensure performance methods and metrics drive client relationships.

Main Responsibilities
Deliver analytics work for key client accounts as assigned to you by the team to increase performance and drive success
Use a variety of analytical tools to assess activity and presence, establishing client market share and to spot opportunities for growth and/or content promotion – R, MySQL, Python, Excel
Produce high impact performance reports for clients
Troubleshoot data inconsistencies & inaccuracies. Pro-actively identifying and suggesting improvements
Forecast relevant KPI’s and metrics for existing clients or new business opportunities (e.g. search volume and behaviour, content engagement, ranking etc)
Assimilate data from multiple sources (including SEO reporting tools, Google Analytics, Omniture, Google Trends, Google Webmaster Tools) and present the data in a visual and meaningful way, utilising a variety of tools
Analyse the effect of different online and offline channels and their attribution
Apply statistical analysis and logic to client data
Analyse UX and CRO related data (user journey; conversion performance; engagement; and funnel analysis) and providing relevant insights to UX projects
Use a variety of analytical tools to assess competitor market activity and profiles, identifying opportunities for growth and promotion
Proactively seek training and continuing professional development to stay up to date with developments, analytical updates, and process changes
Carry out other ad hoc tasks to support the team as required
Day to day
Building reports from this in data studio
Help with SQL side of joining data for reporting
Ad hoc analysis parts (causal impact)
Assisting in forecasting for new & existing business (-> leading in 6/12 months)
Assisting client teams in finding further insights for monthly / quarterly reviews (6month)
Training / self-learning on tools like R, MySQL, Python
Skills Required
1 years + experience in analytics in a digital marketing environment
Good understanding of analytic tools and the factors that influence client websites, search profiles and performance
Comprehensive understanding and passion for digital, web analytics and PPC
Ability to conduct research and present back findings coherently
Ability to multi task in a fast-moving environment
Initiative and self-motivation
Excellent attention to detail
Strong excel and word experience
Experience in R, MySQL, Python
Confident communication skills
Technical
Basic understanding of data interrogation techniques that highlight data trends or discrepancies
Basic understanding of statistical methods of forecasting and measuring and analysing trends
Can identify opportunities through data to connect physical and digital customer journeys
Ability to translate complicated technical requirements to a non-technical audience
Experienced trouble shooter who can identify issues and deliver solutions quickly
Why you should join us
Artefact is the place to be: come and build the future of marketing
Progress: every day offers new challenges and new opportunities to learn
Culture: join the best team you could ever imagine
Entrepreneurship: you will be joining a team of driven entrepreneurs. We won’t give up until we make a huge dent in this industry!
Come join us!
Seniority Level
Entry level
Industry
Marketing & Advertising Internet Management Consulting
Employment Type
Full-time
Job Functions
Engineering Information Technology"
"Data Scientist
Company Name
Datadog
Company Location
Paris, FR
Posted Date
Posted 2 weeks ago
Number of views
2,030 views",Data Scientist,Datadog,"Paris, FR","At Datadog, we’re on a mission to build the best monitoring platform in the world. We operate at high scale—trillions of data points per day—and high availability, providing always-on alerting, visualization, and tracing for our customers' infrastructure and applications around the globe.

Our engineering culture values pragmatism, honesty, and simplicity to solve hard problems the right way. We need you to design and build machine learning-powered products that help our customers learn from their data and make better decisions in real-time.

You will have a fantastic team of data engineers to support you, a collaborative environment to encourage your work, and the best technologies for performing data science at high scale in your toolkit.

Join us to build powerful, intelligent data systems. In a typical week as a Data Scientist, you might:
Present the latest academic research papers to your team.
Research and benchmark the latest algorithms that can be used for our particular use-cases.
Apply machine learning algorithms and statistical techniques to build new product features.
Deploy a new feature to production, instantly affecting customers with your work.
Mentor other data scientists on your team.
Explore and find meaning in extremely high volumes of data.
Investigate and fix a production issue from a service your team owns.


Requirements
You have backend programming experience in one or more languages.
You care about code simplicity and performance.
You have mastered working with data in a language such as Python, R, or Julia.
You can explain complex ideas and algorithms in understandable ways.
You have significant experience applying machine learning to real business problems.
You have a BS/MS/PhD in a scientific field or equivalent experience.
You want to work in a fast, high-growth startup environment and thrive on autonomy.
You are fluent with SQL / relational algebra.

Bonus points
You’ve done data science at high scale with tools like Hadoop and Spark.
You’ve written production data pipelines.
You’re familiar with time series analysis.
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Internet
Employment Type
Full-time
Job Functions
Engineering Information Technology"
"Junior Data Scientist (6 mois)
Company Name
Kayrros
Company Location
Paris, FR
Posted Date
Posted 4 weeks ago
Number of views
83 views",Junior Data Scientist (6 mois),Kayrros,"Paris, FR","Job Description

Passionné(e) par les nouvelles technologies ? Intéressé(e) par le secteur de l’énergie ? Rejoignez Kayrros, la start-up qui révolutionne le monde de l’énergie.

Kayrros est une start-up créée en 2016 et spécialisée dans l’énergie et l’intelligence artificielle. Rejoindre Kayrros, c’est rejoindre une équipe dynamique de 140 personnes basée à Paris (HQ) et dans nos bureaux de New-York, Houston, Singapour et Londres. Notre équipe internationale est principalement composée de Data Scientists, Data Engineers et Energy Analysts, dont le but est d’apporter de la transparence au secteur de l’énergie.

Kayrros utilise des technologies innovantes, telles que le traitement d'images par satellite et l'intelligence artificielle, pour capturer et analyser des données dans le secteur de l'énergie. Ces données combinées à notre expertise nous permettent de fournir à nos clients (traders, fond d’investissement et grandes entreprises), des informations sur les mouvements du marché mondial, afin de les aider à prendre de meilleures décisions d’investissement.
En septembre 2018, Kayrros a réalisé une deuxième levée de fonds de 21 millions d’euros, nous permettant de continuer notre croissance.
Nous recherchons actuellement pour notre bureau de Paris,
Un Junior Data Scientist (6 mois)
Vous intégrerez une de nos équipes Produit dont le but est de développer des solutions adaptées à nos clients et vous travaillerez en étroite collaboration avec les Energy Analysts et les Data Engineers.

Les deux challenges dont vous ferez face sont les suivants :
La diversité des données disponibles (combiner de nombreuses sources de données : données texte, images satellites, séries temporelles…)
La diversité des problèmes (supervisés, non supervisés…)
Vos Principales Responsabilités Seront Les Suivantes
Comprendre les données des marchés énergétiques
Formuler des problèmes en tenant compte des données disponibles et de la valeur de l'information
Concevoir, implémenter et tester des algorithmes de machine learning
Fournir continuellement des idées pour améliorer les produits et prendre part aux décisions de l’équipe
Requirements

Le profil idéal

Vous êtes intéressé(e) par travailler au sein d’une start-up dynamique et en pleine croissance, vous êtes actuellement en dernière année de Master et êtes à la recherche d’une opportunité de six mois à temps plein débutant début 2020.

Vous avez au minimum 12 mois d’expérience (type année de césure) sur des responsabilités/problématiques similaires

Vous avez consolidé de fortes compétences en machine learning et êtes très intéressé par les sujets tels que le deep learning, NLP, times series, image et signal processing.
Au-delà des compétences techniques, vous êtes dynamique, vous avez l’esprit d’équipe et vous souhaitez rejoindre une aventure entrepreneuriale
Enfin, votre niveau d’anglais est obligatoirement courant
Pourquoi Kayrros
Nous sommes une jeune entreprise en croissance et nous sommes extrêmement passionnés par ce que nous faisons
Nous sommes situés dans l’espace de co-working WeWork, rue la Fayette, 75009 (boissons gratuites, événements et atmosphère animée)
Vous travaillerez avec une équipe internationale et pratiquerez votre anglais (ou chinois, allemand, suédois, portugais ...) au jour le jour
Notre processus de recrutement
Envoyez votre CV en précisant le type de contrat recherché et vos dates de disponibilité
Un premier entretien téléphonique (RH ou Product Manager)
Un premier entretien physique (Data Challenge + Entretien RH)
Un dernier entretien physique (Membre d’équipe + Product Manager)
Le processus s’étend sur un mois maximum.
Seniority Level
Entry level
Industry
Information Technology & Services Computer Software Oil & Energy
Employment Type
Full-time
Job Functions
Engineering Information Technology"
"Data Scientist Junior
Company Name
KERTIOS
Company Location
Suresnes, FR
Posted Date
Posted 1 day ago
Number of views
204 views",Data Scientist Junior,KERTIOS,,"« Le Data Scientist a pour mission le traitement et la valorisation de données massives. Il est à la fois analyste statisticien et informaticien et a pour mission d’apporter des informations aux métiers en structurant et en manipulant habilement les données complexes du Big Data.
Si vous souhaitez…
Travailler au sein d’une Direction Métier (Digital, Marketing, Risques et Actuariat) d’une Banque ou d’une Assurance,
Réaliser des études quantitatives et qualitatives (offres produits et tarification, analyse de campagnes, …) visant à améliorer la connaissance client et piloter les actions commerciales
Participer à des projets d’envergure, à forte valeur ajoutée
Alors pourquoi pas vous ? »
Seniority Level
Entry level
Industry
Information Technology & Services Banking Management Consulting
Employment Type
Full-time
Job Functions
Engineering Information Technology"
"Data Scientist (EMEA)
Company Name
Databricks
Company Location
Paris, FR
Posted Date
Posted 2 weeks ago
Number of views
1,031 views",Data Scientist (EMEA),Databricks,"Paris, FR","Mission

As a Data Scientist, you will have the opportunity to shape the future big data solution landscape for leading Fortune 500 organizations. This position is a senior level customer-facing role that needs deep expertise in Apache Spark along with breadth of big data solution architecture experience. On a weekly basis, you will guide customers through architecture, design and implementation activities while strategically aligning their technical roadmap for expanding the usage of the Databricks platform.

At Databricks we work on some of the most complex distributed processing systems and our customers challenge us with interesting new big data and AI requirements. Data Scientist at Databricks are five-star, self-motivated, rock stars with a history of delivering strong business results in technology and consulting. And since “teamwork makes the dream work” is a fundamental growth value at Databricks, a Data Scientist works internally within a multi-functional team including Account Executives and Customer Success Engineers, all while having a direct channel to the original creators of Apache Spark.

Outcomes
Guide strategic customers as they design and implement Big Data projects ranging from transformations to data science and AI through on-site and remote engagements
Provide technical leadership in a pre-sales and post-sales capacity for customers to support successful understanding, evaluation and adoption of Databricks
Identify and drive new initiatives that enable customers to succeed in turning their data into value
Build reference architectures, frameworks, solutions, how-to’s, and prototypes for customers
Provide escalated level of support for critical customer operational issues
Architect, implement, and/or validate migration of workloads from 3rd party databases and data platforms to Apache Spark.
Evangelize Spark and Databricks across developer community through meetups and conferences
Plan and coordinate with Account Executives, Customer Success Engineers and Solution Architects for expanding the use of Databricks platform within strategic enterprise customers on a weekly basis

Competencies
Deep hands-on technical expertise with Apache Spark
Experience of design and implementation experience in Big Data technologies (Hadoop ecosystem, Kafka, NoSQL databases)
Experience in customer-facing pre-sales, technical architecture or consulting role
Open to travel up to 30% per month
Familiarity with data architecture patterns (data warehouse, data lake, streaming, Lambda/Kappa architecture)
Outstanding verbal and written communication skills; Comfortable with talking up and down the IT chain of command including directors, managers, architects and developers
Passionate about learning new technologies and making customers successful
Excellent presentation and whiteboarding skills
Comfortable coding Python, Scala or Java
Familiarity with AWS/EC2 cloud deployment models (Public vs. VPC)
BS / MS in Computer Science or equivalent
Proven track record within a data platform software vendor in a consulting/services function
Experience working as or with Data Scientists
Experienced with performance tuning, troubleshooting, and debugging Spark and/or other big data solutions
Familiarity with database and analytics technologies in the industry including Data Warehousing/ETL, Relational Databases, or MPP


About Databricks

Databricks’ mission is to accelerate innovation for its customers by unifying Data Science, Engineering and Business. Founded by the original creators of Apache Spark™, Databricks provides a Unified Analytics Platform for data science teams to collaborate with data engineering and lines of business to build data products. Users achieve faster time-to-value with Databricks by creating analytic workflows that go from ETL and interactive exploration to production. The company also makes it easier for its users to focus on their data by providing a fully managed, scalable, and secure cloud infrastructure that reduces operational complexity and total cost of ownership. Databricks, venture-backed by Andreessen Horowitz, NEA and Battery Ventures, among others, has a global customer base that includes Salesforce, Viacom, Shell, and HP. For more information, visit www.databricks.com.

Apache, Apache Spark and Spark are trademarks of the Apache Software Foundation.
Seniority Level
Mid-Senior level
Industry
Computer Software
Employment Type
Full-time
Job Functions
Sales Engineering"
